ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_marka)","Attribute Value (pa_marka)","Attribute In Variations (pa_marka)","Attribute Is Visible (pa_marka)","Attribute Is Taxonomy (pa_marka)","Shipping Class",_wpm_gtin_code,_ywbc_barcode_value,"Product Type","Ürün görünürlüğü","Ürün kategorileri","Ürün etiketleri","Image URL"
18317,"Geisha maitosuklaa ja tumma suklaakonvehteja, joissa hasselpähkinänougattäytettä 220 g","Maito, sokeri, kaakaomassa, kaakaovoi, hasselpähkinät (10%), kasvirasva (palmu, shea), vehnäjauho, maitorasva, maissitärkkelys, emulgointiaine (soijalesitiini), suola, aromit (mm. Luontainen vanilja). Saattaa sisältää muuta pähkinää, mantelia ja muuta viljaa. Tummassa suklaassa vähintään 47% kaakaota. Maitosuklaassa vähintään 30% kaakaota.","Maito, sokeri, kaakaomassa, kaakaovoi, hasselpähkinät (10%), kasvirasva (palmu, shea), vehnäjauho, maitorasva, maissitärkkelys, emulgointiaine (soijalesitiini), suola, aromit (mm. Luontainen vanilja). Saattaa sisältää muuta pähkinää, mantelia ja muuta viljaa. Tummassa suklaassa vähintään 47% kaakaota. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:12:46",product,https://marketim.fi/product/geisha-maitosuklaa-ja-tumma-suklaakonvehteja-joissa-hasselpahkinanougattaytetta-220-g/,0,f0c513d215f2,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453025905,6416453025905,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/c6c1af3e-9bd3-467e-9737-8aaf98dc55ac2.png
18319,"Marianne Toffee 2,5 kg","Sokeri, glukoosisiirappi, kasvirasva (palmu), rasvaton maitojauhe, melassi, happamuudensäätöaine (E331), suolaton voi, emulgointiaineet (auringonkukkalesitiini, E471), suola, aromit.","Sokeri, glukoosisiirappi, kasvirasva (palmu), rasvaton maitojauhe, melassi, happamuudensäätöaine (E331), suolaton voi, emulgointiaineet (auringonkukkalesitiini, E471), suola, aromit.","2020-08-05 15:12:46",product,https://marketim.fi/product/marianne-toffee-25-kg/,0,a5b244ade8b9,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411404030533,6411404030533,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/f2bd3741-ed42-4ccc-88d0-262107838737.png
18321,"Geisha maitosuklaakonvehteja hasselpähkinätäytteellä","Sokeri, maito, kaakaovoi, hasselpähkinät (10%), kaakaomassa, täysmaitojauhe, kirnumaitojauhe, kasvirasva (palmu, shea), vehnäjauho, maissitärkkelys, emulgointiaine (lesitiini mm. Soija), suola, aromit. Saattaa sisältää muuta pähkinää ja mantelia Maitosuklaassa vähintään 30% kaakaota","Sokeri, maito, kaakaovoi, hasselpähkinät (10%), kaakaomassa, täysmaitojauhe, kirnumaitojauhe, kasvirasva (palmu, shea), vehnäjauho, maissitärkkelys, emulgointiaine (lesitiini mm. Soija), suola, aromit. Saattaa sisältää muuta pähkinää ja mantelia Maitosuklaassa vähintään 30% kaakaota","2020-08-05 15:13:40",product,https://marketim.fi/product/geisha-maitosuklaakonvehteja-hasselpahkinataytteella/,0,9904961d26b4,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411404021043,6411404021043,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/21cabce3-1bcc-40e7-9dfa-c35d2d5afcc1.png
18323,"Geisha maitosuklaata hasselpähkinänougattäytteellä 37 g","Sokeri, maito, kaakaovoi, hasselpähkinät (11%), kaakaomassa, täysmaitojauhe, kirnumaitojauhe, kasvirasva (palmu, shea), vehnäjauho, maissitärkkelys, emulgointiaine (lesitiini mm. Soija), suola, aromit. Saattaa sisältää muuta pähkinää ja mantelia Maitosuklaassa vähintään 30% kaakaota","Sokeri, maito, kaakaovoi, hasselpähkinät (11%), kaakaomassa, täysmaitojauhe, kirnumaitojauhe, kasvirasva (palmu, shea), vehnäjauho, maissitärkkelys, emulgointiaine (lesitiini mm. Soija), suola, aromit. Saattaa sisältää muuta pähkinää ja mantelia Maitosuklaassa vähintään 30% kaakaota","2020-08-05 15:13:40",product,https://marketim.fi/product/geisha-maitosuklaata-hasselpahkinanougattaytteella-37-g/,0,825d5ab7a5e6,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401019029,6411401019029,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/4ae45364-c86d-465c-82b5-3009da7fac352.png
18325,"Geisha Maitosuklaata ja hasselpähkinänougattäytettä 225 g","Sokeri, maito, kaakaovoi, hasselpähkinät (10%), kaakaomassa, täysmaitojauhe, kirnumaitojauhe, kasvirasva (palmu, shea), vehnäjauho, maissitärkkelys, emulgointiaine (lesitiini mm. Soija), suola, aromit. Saattaa sisältää muuta pähkinää ja mantelia. Maitosuklaassa vähintään 30% kaakaota.","Sokeri, maito, kaakaovoi, hasselpähkinät (10%), kaakaomassa, täysmaitojauhe, kirnumaitojauhe, kasvirasva (palmu, shea), vehnäjauho, maissitärkkelys, emulgointiaine (lesitiini mm. Soija), suola, aromit. Saattaa sisältää muuta pähkinää ja mantelia. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:14:31",product,https://marketim.fi/product/geisha-maitosuklaata-ja-hasselpahkinanougattaytetta-225-g/,0,62f9c05c3cfc,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401025204,6411401025204,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/443ff003-b759-4a4e-8c71-fe053629b96e2.png
18327,"Geisha suklaakeksi 100 g","Sokeri, kaakaovoi, kasvirasva (palmu, kookos), hasselpähkinät (9%), rasvaton maitojauhe, dekstroosi, täysmaitojauhe, kaakaomassa, kananmunanvalkuaisjauhe, vehnäjauho, kaakaojauhe, perunatärkkelys, auringonkukkaöljy, emulgointiaine (lesitiini mm. Soija), maitorasva, aromi, suola, vanilja. Saattaa sisältää mantelia ja pistaasia Tummassa suklaassa vähintään 47% kaakaota Maitosuklaassa vähintään 39% kaakaota","Sokeri, kaakaovoi, kasvirasva (palmu, kookos), hasselpähkinät (9%), rasvaton maitojauhe, dekstroosi, täysmaitojauhe, kaakaomassa, kananmunanvalkuaisjauhe, vehnäjauho, kaakaojauhe, perunatärkkelys, auringonkukkaöljy, emulgointiaine (lesitiini mm. Soija), maitorasva, aromi, suola, vanilja. Saattaa sisältää mantelia ja pistaasia Tummassa suklaassa vähintään 47% kaakaota Maitosuklaassa vähintään 39% kaakaota","2020-08-05 15:14:31",product,https://marketim.fi/product/geisha-suklaakeksi-100-g/,0,cddb9400f269,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453554474,6416453554474,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/a601f62a-d8db-403d-81d1-e914b1d5f9612.png
18329,"Geisha tummaa suklaata hasselpähkinänougattäytteellä 37 g","Sokeri, maito, kaakaomassa, hasselpähkinät (11%), kaakaovoi, kasvirasva (palmu, shea), maitorasva, vehnäjauho, maissitärkkelys, emulgointiaine (soijalesitiini), suola, aromit. Saattaa sisältää muuta pähkinää, mantelia ja muuta gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota.","Sokeri, maito, kaakaomassa, hasselpähkinät (11%), kaakaovoi, kasvirasva (palmu, shea), maitorasva, vehnäjauho, maissitärkkelys, emulgointiaine (soijalesitiini), suola, aromit. Saattaa sisältää muuta pähkinää, mantelia ja muuta gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota.","2020-08-05 15:15:28",product,https://marketim.fi/product/geisha-tummaa-suklaata-hasselpahkinanougattaytteella-37-g/,0,cf0bf5f5e575,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453019119,6416453019119,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/91cfade6-2059-4d99-8248-cf7dc4d00de12.png
18331,"Iso Pätkis 36 g","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, täysmaitojauhe, kasvirasva (rypsi, palmu, shea), maitorasva, herajauhe (maidosta), rasvaton maitojauhe, emulgointiaine (soijalesitiini), aromit (mm. Luontainen piparminttu), vähärasvainen kaakaojauhe, kirnumaitojauhe. Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, täysmaitojauhe, kasvirasva (rypsi, palmu, shea), maitorasva, herajauhe (maidosta), rasvaton maitojauhe, emulgointiaine (soijalesitiini), aromit (mm. Luontainen piparminttu), vähärasvainen kaakaojauhe, kirnumaitojauhe. Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:15:28",product,https://marketim.fi/product/iso-patkis-36-g/,0,01ef2059c6b4,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453019348,6416453019348,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/306b8b41-3050-484f-9216-1f9c4aaad49e.png
18333,"Pätkis Bites 140 g","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, kasvirasva (rypsi, palmu, shea), täysmaitojauhe, maitorasva, herajauhe (maidosta), rasvaton maitojauhe, emulgointiaine (soijalesitiini), aromit, vähärasvainen kaakaojauhe, kirnumaitojauhe. Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, kasvirasva (rypsi, palmu, shea), täysmaitojauhe, maitorasva, herajauhe (maidosta), rasvaton maitojauhe, emulgointiaine (soijalesitiini), aromit, vähärasvainen kaakaojauhe, kirnumaitojauhe. Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:16:21",product,https://marketim.fi/product/patkis-bites-140-g/,0,134c41d9b43c,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401035340,6411401035340,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/a486d9b5-bbde-475e-ac02-9ddefc5c1b35.png
18335,"Jim suklaapatukka 14 g","Sokeri, kaakaomassa, glukoosisiirappi, vesi, kaakaovoi, omenajauhe, maitorasva, sakeuttamisaine (E406), maitoproteiini, happamuudensäätöaine (E330), emulgointiaine (soijalesitiini), stabilointiaine (E422), aromit, entsyymi (invertaasi). Saattaa sisältää pähkinää, mantelia ja viljaa. Tummassa suklaassa vähintään 47% kaakaota.","Sokeri, kaakaomassa, glukoosisiirappi, vesi, kaakaovoi, omenajauhe, maitorasva, sakeuttamisaine (E406), maitoproteiini, happamuudensäätöaine (E330), emulgointiaine (soijalesitiini), stabilointiaine (E422), aromit, entsyymi (invertaasi). Saattaa sisältää pähkinää, mantelia ja viljaa. Tummassa suklaassa vähintään 47% kaakaota.","2020-08-05 15:16:21",product,https://marketim.fi/product/jim-suklaapatukka-14-g/,0,f9d3f33671a3,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401017025,6411401017025,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/059fe8aa-bcaa-4a7b-8ab2-97045e1c203a.png
18337,"Pätkis suklaapatukka 18g","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, täysmaitojauhe, kasvirasva (rypsi, palmu, shea), maitorasva, herajauhe (maidosta), rasvaton maitojauhe, emulgointiaine (soijalesitiini), aromit, vähärasvainen kaakaojauhe, kirnumaitojauhe. Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, täysmaitojauhe, kasvirasva (rypsi, palmu, shea), maitorasva, herajauhe (maidosta), rasvaton maitojauhe, emulgointiaine (soijalesitiini), aromit, vähärasvainen kaakaojauhe, kirnumaitojauhe. Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:17:18",product,https://marketim.fi/product/patkis-suklaapatukka-18g/,0,b1e3ad3566a9,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401017322,6411401017322,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/41f4a9b9-04a4-4823-8b23-af6a567c143c.png
18339,"Julia 3 kg","Sokeri, glukoosisiirappi, vesi, kaakaomassa, kaakaovoi, happamuudensäätöaineet (E330, E331, E337), hyytelöimisaine (E440), maitorasva, emulgointiaine (soijalesitiini), säilöntäaine (E202), aromit. Saattaa sisältää pähkinää, mantelia ja vehnää. Tummassa suklaassa vähintään 47% kaakaota.","Sokeri, glukoosisiirappi, vesi, kaakaomassa, kaakaovoi, happamuudensäätöaineet (E330, E331, E337), hyytelöimisaine (E440), maitorasva, emulgointiaine (soijalesitiini), säilöntäaine (E202), aromit. Saattaa sisältää pähkinää, mantelia ja vehnää. Tummassa suklaassa vähintään 47% kaakaota.","2020-08-05 15:17:18",product,https://marketim.fi/product/julia-3-kg/,0,f3d0d952880a,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411404022019,6411404022019,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/3f48f412-c63a-4fd4-b639-f7641e3a9413.png
18343,"Karl Fazer 47 % Tumma suklaa 200 g","Sokeri, kaakaomassa, kaakaovoi, maitorasva, emulgointiaine (lesitiini mm. Soija), aromi. Saattaa sisältää pähkinää, mantelia ja vehnää Tummassa suklaassa vähintään 47% kaakaota","Sokeri, kaakaomassa, kaakaovoi, maitorasva, emulgointiaine (lesitiini mm. Soija), aromi. Saattaa sisältää pähkinää, mantelia ja vehnää Tummassa suklaassa vähintään 47% kaakaota","2020-08-05 15:18:01",product,https://marketim.fi/product/karl-fazer-47-tumma-suklaa-200-g/,0,67a539b99a7d,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401015861,6411401015861,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/17ca6684-f646-42f3-845a-e46a947a4d382.png
18345,"Suffeli suklaavohveli 21 g","Sokeri, vehnäjauho, kokonaan kovetettu kasvirasva (kookos), maito, rasvaton maitojauhe, kaakaovoi, kaakaomassa, kasvirasva (palmu, shea), glukoosisiirappi, herajauhe (maidosta), maitorasva, stabilointiaine (glyseroli), rypsiöljy, emulgointiaine (soijalesitiini), suola, nostatusaineet (E500, E503), aromit. Saattaa sisältää hasselpähkinää, mantelia ja kananmunaa. Maitosuklaassa vähintään 30% kaakaota.","Sokeri, vehnäjauho, kokonaan kovetettu kasvirasva (kookos), maito, rasvaton maitojauhe, kaakaovoi, kaakaomassa, kasvirasva (palmu, shea), glukoosisiirappi, herajauhe (maidosta), maitorasva, stabilointiaine (glyseroli), rypsiöljy, emulgointiaine (soijalesitiini), suola, nostatusaineet (E500, E503), aromit. Saattaa sisältää hasselpähkinää, mantelia ja kananmunaa. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:18:51",product,https://marketim.fi/product/suffeli-suklaavohveli-21-g/,0,f4d3d54551ef,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401092282,6411401092282,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/665c4c0d-6f48-4745-b25a-1f48462990f5.png
18347,"Karl Fazer 70% tumma suklaa","Kaakaomassa, sokeri, kaakaovoi, vähärasvainen kaakaojauhe, luontainen aromi (vanilja). Saattaa sisältää maitoa, pähkinää, mantelia ja gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 70% kaakaota.","Kaakaomassa, sokeri, kaakaovoi, vähärasvainen kaakaojauhe, luontainen aromi (vanilja). Saattaa sisältää maitoa, pähkinää, mantelia ja gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 70% kaakaota.","2020-08-05 15:18:51",product,https://marketim.fi/product/karl-fazer-70-tumma-suklaa/,0,a8a8fc8a6b3e,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411404021173,6411404021173,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/25b54b5a-b0df-41b6-b511-e7aba5a547c8.png
18349,"Karl Fazer Appelsiinia & Crispejä tummassa suklaassa 200 g","Sokeri, kaakaomassa, kaakaovoi, maitorasva, riisijauho, stabilointiaine (E422), glukoosi-fruktoosisiirappi, riisimurot, omenasose, vehnäkuitu (gluteeniton), appelsiinitäysmehutiiviste, kasvirasva (palmu), hyytelöimisaine (E440), happamuudensäätöaine (E300, E330), emulgointiaine (lesitiini mm. Soija), suola, mallasuute (ohrasta), aromit, väri (E100). Saattaa sisältää pähkinää, mantelia ja vehnää Tummassa suklaassa vähintään 47% kaakaota","Sokeri, kaakaomassa, kaakaovoi, maitorasva, riisijauho, stabilointiaine (E422), glukoosi-fruktoosisiirappi, riisimurot, omenasose, vehnäkuitu (gluteeniton), appelsiinitäysmehutiiviste, kasvirasva (palmu), hyytelöimisaine (E440), happamuudensäätöaine (E300, E330), emulgointiaine (lesitiini mm. Soija), suola, mallasuute (ohrasta), aromit, väri (E100). Saattaa sisältää pähkinää, mantelia ja vehnää Tummassa suklaassa vähintään 47% kaakaota","2020-08-05 15:19:46",product,https://marketim.fi/product/karl-fazer-appelsiinia-crispeja-tummassa-suklaassa-200-g/,0,b0ee0d8e1f7d,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453016576,6416453016576,simple,visible,Çikolata,,
18350,"Susu Pala irtomakeinen","Sokeri, maito, glukoosisiirappi, täysmaitojauhe, kaakaovoi, kasvirasva (palmu), herajauhe (maidosta), kaakaomassa, riisijauho, rasvaton maitojauhe, melassi, emulgointiaine (soijalesitiini), mallasuute (ohrasta), suola, aromit. Saattaa sisältää pähkinää, mantelia ja muuta gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","Sokeri, maito, glukoosisiirappi, täysmaitojauhe, kaakaovoi, kasvirasva (palmu), herajauhe (maidosta), kaakaomassa, riisijauho, rasvaton maitojauhe, melassi, emulgointiaine (soijalesitiini), mallasuute (ohrasta), suola, aromit. Saattaa sisältää pähkinää, mantelia ja muuta gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:19:46",product,https://marketim.fi/product/susu-pala-irtomakeinen/,0,54dc9a14b008,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6411401014925,6411401014925,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/451f0e77-8b48-47bb-bd11-1c4565bc4228.png
18358,"Karl Fazer Chiliä &crispejä ja maitosuklaata 37 g","Maito, sokeri, kaakaovoi, kaakaomassa, riisijauho, emulgointiaine (soijalesitiini), suola, luontaiset aromit (vanilja, chili). Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","Maito, sokeri, kaakaovoi, kaakaomassa, riisijauho, emulgointiaine (soijalesitiini), suola, luontaiset aromit (vanilja, chili). Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:21:18",product,https://marketim.fi/product/karl-fazer-chilia-crispeja-ja-maitosuklaata-37-g/,0,72a4d8bb8312,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453019164,6416453019164,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/7ce9833a-d094-48e2-8c85-e1bf3ec26caf2.png
18360,"Karl Fazer Collection suklaakonvehteja 145 g","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, maitorasva, emulgointiaine (soijalesitiini), aromit (mm. Luontainen piparminttu), entsyymi (invertaasi). Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota.","Sokeri, kaakaomassa, glukoosisiirappi, kaakaovoi, maitorasva, emulgointiaine (soijalesitiini), aromit (mm. Luontainen piparminttu), entsyymi (invertaasi). Saattaa sisältää pähkinää, mantelia ja gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota.","2020-08-05 15:22:12",product,https://marketim.fi/product/karl-fazer-collection-suklaakonvehteja-145-g/,0,ced8feded631,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453025714,6416453025714,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/72449afc-1f67-4f24-88b8-3eaa639bd3224.png
18362,"Karl Fazer Collection suklaakonvehteja 550 g","Maito, sokeri, kaakaomassa, kaakaovoi, glukoosisiirappi, täysmaitojauhe, mantelit, kasvirasva (palmu, shea), kerma, vähärasvainen kaakaojauhe, maitorasva, hasselpähkinät, kirnumaitojauhe, rasvaton maitojauhe, karpalotäysmehutiiviste, aprikoosisose, herajauhe (maidosta), emulgointiaine (lesitiini mm. Soija), maraschino, stabilointiaine (E420), vehnäjauho, suola, maissitärkkelys, happamuudensäätöaine (E330), aromit, säilöntäaine (E202), väri (E160a), entsyymi (invertaasi). Saattaa sisältää muuta gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota. Maitosuklaassa vähintään 30% kaakaota.","Maito, sokeri, kaakaomassa, kaakaovoi, glukoosisiirappi, täysmaitojauhe, mantelit, kasvirasva (palmu, shea), kerma, vähärasvainen kaakaojauhe, maitorasva, hasselpähkinät, kirnumaitojauhe, rasvaton maitojauhe, karpalotäysmehutiiviste, aprikoosisose, herajauhe (maidosta), emulgointiaine (lesitiini mm. Soija), maraschino, stabilointiaine (E420), vehnäjauho, suola, maissitärkkelys, happamuudensäätöaine (E330), aromit, säilöntäaine (E202), väri (E160a), entsyymi (invertaasi). Saattaa sisältää muuta gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:22:12",product,https://marketim.fi/product/karl-fazer-collection-suklaakonvehteja-550-g/,0,52157cabdbd3,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453025738,6416453025738,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/59d7b270-a222-4d88-bf1c-77dfff9583c2.jpg
18364,"Karl Fazer Collection suklaakonvehteja 550 g, rasiassa 2 kerrosta","Maito, sokeri, kaakaomassa, kaakaovoi, glukoosisiirappi, täysmaitojauhe, mantelit, kasvirasva (palmu, shea), kerma, vähärasvainen kaakaojauhe, maitorasva, hasselpähkinät, kirnumaitojauhe, rasvaton maitojauhe, karpalotäysmehutiiviste, aprikoosisose, herajauhe (maidosta), emulgointiaine (lesitiini mm. Soija), maraschino, stabilointiaine (E420), vehnäjauho, suola, maissitärkkelys, happamuudensäätöaine (E330), aromit, säilöntäaine (E202), väri (E160a), entsyymi (invertaasi). Saattaa sisältää muuta gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota. Maitosuklaassa vähintään 30% kaakaota.","Maito, sokeri, kaakaomassa, kaakaovoi, glukoosisiirappi, täysmaitojauhe, mantelit, kasvirasva (palmu, shea), kerma, vähärasvainen kaakaojauhe, maitorasva, hasselpähkinät, kirnumaitojauhe, rasvaton maitojauhe, karpalotäysmehutiiviste, aprikoosisose, herajauhe (maidosta), emulgointiaine (lesitiini mm. Soija), maraschino, stabilointiaine (E420), vehnäjauho, suola, maissitärkkelys, happamuudensäätöaine (E330), aromit, säilöntäaine (E202), väri (E160a), entsyymi (invertaasi). Saattaa sisältää muuta gluteenia sisältävää viljaa. Tummassa suklaassa vähintään 47% kaakaota. Maitosuklaassa vähintään 30% kaakaota.","2020-08-05 15:23:04",product,https://marketim.fi/product/karl-fazer-collection-suklaakonvehteja-550-g-rasiassa-2-kerrosta/,0,c511d6827ae0,1,1,,instock,,,0,Marka,Fazer,no,yes,yes,,6416453025745,6416453025745,simple,visible,Çikolata,,https://marketim.fi/wp-content/uploads/2020/08/12e3fb21-f179-4964-8568-75cdb66667f1.jpg
